V1	V2
12373	TRINITY_DN52026_c0_g1_i1	stress response
12374	TRINITY_DN5203_c0_g2_i1	stress response
12375	TRINITY_DN5203_c0_g2_i10	stress response
12376	TRINITY_DN5203_c0_g2_i2	stress response
12377	TRINITY_DN5203_c0_g2_i3	stress response
12378	TRINITY_DN5203_c0_g2_i6	stress response
12379	TRINITY_DN5203_c0_g2_i7	stress response
12380	TRINITY_DN5203_c0_g2_i8	stress response
12381	TRINITY_DN5203_c0_g2_i9	stress response
12382	TRINITY_DN52051_c0_g1_i1	stress response
12383	TRINITY_DN52051_c0_g1_i1	stress response
12384	TRINITY_DN52051_c0_g1_i1	stress response
12385	TRINITY_DN52051_c0_g1_i1	stress response
12386	TRINITY_DN52051_c0_g1_i1	stress response
12387	TRINITY_DN52051_c0_g1_i1	stress response
12388	TRINITY_DN52051_c0_g1_i1	stress response
12389	TRINITY_DN52051_c0_g1_i1	stress response
12390	TRINITY_DN52051_c0_g1_i1	stress response
12391	TRINITY_DN52051_c0_g1_i1	stress response
12392	TRINITY_DN52051_c0_g1_i1	stress response
12393	TRINITY_DN52051_c0_g1_i1	stress response
12394	TRINITY_DN52051_c0_g1_i1	stress response
12395	TRINITY_DN520_c1_g2_i4	stress response
12396	TRINITY_DN520_c1_g2_i4	stress response
12397	TRINITY_DN52100_c0_g1_i1	stress response
12398	TRINITY_DN52108_c0_g1_i1	stress response
12399	TRINITY_DN5210_c2_g1_i1	stress response
12400	TRINITY_DN52113_c0_g1_i1	stress response
12401	TRINITY_DN52127_c0_g1_i1	stress response
12402	TRINITY_DN52127_c0_g1_i1	stress response
12403	TRINITY_DN52127_c0_g1_i1	stress response
12404	TRINITY_DN52127_c0_g1_i1	stress response
12405	TRINITY_DN52135_c0_g1_i1	stress response
12406	TRINITY_DN5213_c0_g1_i5	stress response
12407	TRINITY_DN52144_c0_g1_i1	stress response
12408	TRINITY_DN52144_c0_g1_i1	stress response
12409	TRINITY_DN52144_c0_g1_i1	stress response
12410	TRINITY_DN52191_c0_g1_i1	stress response
12411	TRINITY_DN52191_c0_g1_i1	stress response
12412	TRINITY_DN52191_c0_g1_i1	stress response
12413	TRINITY_DN52191_c0_g1_i1	stress response
12414	TRINITY_DN52199_c0_g1_i1	stress response
12415	TRINITY_DN521_c0_g1_i1	stress response
12416	TRINITY_DN52205_c0_g1_i1	stress response
12417	TRINITY_DN52206_c0_g1_i1	stress response
12418	TRINITY_DN52206_c0_g1_i1	stress response
12419	TRINITY_DN5221_c0_g2_i1	stress response
12420	TRINITY_DN5221_c0_g2_i1	stress response
12421	TRINITY_DN52220_c0_g1_i1	stress response
12422	TRINITY_DN52227_c0_g1_i1	stress response
12423	TRINITY_DN52231_c0_g1_i1	stress response
12424	TRINITY_DN52231_c0_g1_i1	stress response
12425	TRINITY_DN52231_c0_g1_i1	stress response
12426	TRINITY_DN52231_c0_g1_i1	stress response
12427	TRINITY_DN52231_c0_g1_i1	stress response
12428	TRINITY_DN52231_c0_g1_i1	stress response
12429	TRINITY_DN52244_c0_g1_i1	stress response
12430	TRINITY_DN52251_c0_g1_i1	stress response
12431	TRINITY_DN52251_c0_g1_i1	stress response
12432	TRINITY_DN5225_c0_g1_i2	stress response
12433	TRINITY_DN52274_c0_g1_i1	stress response
12434	TRINITY_DN52274_c0_g1_i1	stress response
12435	TRINITY_DN5228_c0_g3_i1	stress response
12436	TRINITY_DN52295_c0_g1_i1	stress response
12437	TRINITY_DN52299_c0_g1_i1	stress response
12438	TRINITY_DN52299_c0_g1_i1	stress response
12439	TRINITY_DN52304_c0_g1_i1	stress response
12440	TRINITY_DN52313_c0_g1_i1	stress response
12441	TRINITY_DN52321_c0_g1_i1	stress response
12442	TRINITY_DN52329_c0_g1_i1	stress response
12443	TRINITY_DN5232_c2_g1_i1	stress response
12444	TRINITY_DN52337_c0_g1_i1	stress response
12445	TRINITY_DN5234_c0_g1_i1	stress response
12446	TRINITY_DN52356_c0_g1_i1	stress response
12447	TRINITY_DN52363_c0_g1_i1	stress response
12448	TRINITY_DN5236_c0_g4_i1	stress response
12449	TRINITY_DN52372_c0_g1_i1	stress response
12450	TRINITY_DN52384_c0_g1_i1	stress response
12451	TRINITY_DN52384_c0_g1_i1	stress response
12452	TRINITY_DN52390_c0_g1_i1	stress response
12453	TRINITY_DN52428_c0_g1_i1	stress response
12454	TRINITY_DN52428_c0_g1_i1	stress response
12455	TRINITY_DN52465_c0_g1_i1	stress response
12456	TRINITY_DN52471_c0_g1_i1	stress response
12457	TRINITY_DN5247_c1_g1_i2	stress response
12458	TRINITY_DN52498_c0_g1_i1	stress response
12459	TRINITY_DN52524_c0_g1_i1	stress response
12460	TRINITY_DN52553_c0_g1_i1	stress response
12461	TRINITY_DN52559_c0_g1_i1	stress response
12462	TRINITY_DN52564_c0_g1_i1	stress response
12463	TRINITY_DN52574_c0_g1_i1	stress response
12464	TRINITY_DN52585_c0_g1_i1	stress response
12465	TRINITY_DN52592_c0_g1_i1	stress response
12466	TRINITY_DN52592_c0_g1_i1	stress response
12467	TRINITY_DN52593_c0_g1_i1	stress response
12468	TRINITY_DN5259_c0_g1_i2	stress response
12469	TRINITY_DN5259_c0_g1_i4	stress response
12470	TRINITY_DN5259_c0_g1_i7	stress response
12471	TRINITY_DN5260_c4_g1_i1	stress response
12472	TRINITY_DN5261_c0_g1_i1	stress response
12473	TRINITY_DN5261_c0_g1_i1	stress response
12474	TRINITY_DN5261_c0_g1_i2	stress response
12475	TRINITY_DN5261_c0_g1_i2	stress response
12476	TRINITY_DN52628_c0_g1_i1	stress response
12477	TRINITY_DN5266_c0_g1_i2	stress response
12478	TRINITY_DN52676_c0_g1_i1	stress response
12479	TRINITY_DN52676_c0_g1_i1	stress response
12480	TRINITY_DN52676_c0_g1_i1	stress response
12481	TRINITY_DN52676_c0_g1_i1	stress response
12482	TRINITY_DN52676_c0_g1_i1	stress response
12483	TRINITY_DN52676_c0_g1_i1	stress response
12484	TRINITY_DN5267_c0_g1_i2	stress response
12485	TRINITY_DN5267_c0_g1_i2	stress response
12486	TRINITY_DN5267_c0_g1_i3	stress response
12487	TRINITY_DN5267_c0_g1_i3	stress response
12488	TRINITY_DN52680_c0_g1_i1	stress response
12489	TRINITY_DN52680_c0_g1_i1	stress response
12490	TRINITY_DN52680_c0_g1_i1	stress response
12491	TRINITY_DN52719_c0_g1_i1	stress response
12492	TRINITY_DN52719_c0_g1_i1	stress response
12493	TRINITY_DN5271_c0_g2_i7	stress response
12494	TRINITY_DN52742_c0_g1_i1	stress response
12495	TRINITY_DN52754_c0_g1_i1	stress response
12496	TRINITY_DN52762_c0_g1_i1	stress response
12497	TRINITY_DN52777_c0_g1_i1	stress response
12498	TRINITY_DN52803_c0_g1_i1	stress response
12499	TRINITY_DN52803_c0_g1_i1	stress response
12500	TRINITY_DN52803_c0_g1_i1	stress response
12501	TRINITY_DN52803_c0_g1_i1	stress response
12502	TRINITY_DN52814_c0_g1_i1	stress response
12503	TRINITY_DN5281_c0_g1_i7	stress response
12504	TRINITY_DN5281_c0_g1_i7	stress response
12505	TRINITY_DN52821_c0_g1_i1	stress response
12506	TRINITY_DN52828_c0_g1_i1	stress response
12507	TRINITY_DN52828_c0_g1_i1	stress response
12508	TRINITY_DN52828_c0_g1_i1	stress response
12509	TRINITY_DN52828_c0_g1_i1	stress response
12510	TRINITY_DN52846_c0_g1_i1	stress response
12511	TRINITY_DN52847_c0_g1_i1	stress response
12512	TRINITY_DN52847_c0_g1_i1	stress response
12513	TRINITY_DN52847_c0_g1_i1	stress response
12514	TRINITY_DN5284_c1_g1_i1	stress response
12515	TRINITY_DN5284_c1_g1_i1	stress response
12516	TRINITY_DN52852_c0_g1_i1	stress response
12517	TRINITY_DN52852_c0_g1_i1	stress response
12518	TRINITY_DN52858_c0_g1_i1	stress response
12519	TRINITY_DN52858_c0_g1_i1	stress response
12520	TRINITY_DN52858_c0_g1_i1	stress response
12521	TRINITY_DN52858_c0_g1_i1	stress response
12522	TRINITY_DN52859_c0_g1_i1	stress response
12523	TRINITY_DN52887_c0_g1_i1	stress response
12524	TRINITY_DN52908_c0_g1_i1	stress response
12525	TRINITY_DN52908_c0_g1_i1	stress response
12526	TRINITY_DN52910_c0_g1_i1	stress response
12527	TRINITY_DN52916_c0_g1_i1	stress response
12528	TRINITY_DN5291_c0_g1_i3	stress response
12529	TRINITY_DN5291_c0_g1_i3	stress response
12530	TRINITY_DN5291_c2_g3_i1	stress response
12531	TRINITY_DN52926_c0_g1_i1	stress response
12532	TRINITY_DN5292_c0_g1_i4	stress response
12533	TRINITY_DN5292_c0_g2_i1	stress response
12534	TRINITY_DN5292_c0_g2_i4	stress response
12535	TRINITY_DN5294_c0_g1_i2	stress response
12536	TRINITY_DN5294_c0_g1_i2	stress response
12537	TRINITY_DN52954_c0_g1_i1	stress response
12538	TRINITY_DN5299_c1_g1_i1	stress response
12539	TRINITY_DN52_c0_g1_i1	stress response
12540	TRINITY_DN52_c0_g1_i1	stress response
12541	TRINITY_DN52_c0_g1_i1	stress response
12542	TRINITY_DN52_c0_g1_i1	stress response
12543	TRINITY_DN52_c0_g1_i2	stress response
12544	TRINITY_DN52_c0_g1_i2	stress response
12545	TRINITY_DN52_c0_g1_i2	stress response
12546	TRINITY_DN52_c0_g1_i2	stress response
12547	TRINITY_DN52_c0_g1_i4	stress response
12548	TRINITY_DN52_c0_g1_i4	stress response
12549	TRINITY_DN52_c0_g1_i5	stress response
12550	TRINITY_DN52_c0_g1_i5	stress response
12551	TRINITY_DN52_c0_g1_i5	stress response
12552	TRINITY_DN52_c0_g1_i5	stress response
12553	TRINITY_DN52_c0_g1_i6	stress response
12554	TRINITY_DN52_c0_g1_i6	stress response
12555	TRINITY_DN52_c0_g1_i6	stress response
12556	TRINITY_DN52_c0_g1_i6	stress response
12557	TRINITY_DN52_c0_g1_i7	stress response
12558	TRINITY_DN52_c0_g1_i7	stress response
12559	TRINITY_DN52_c0_g2_i1	stress response
12560	TRINITY_DN53002_c0_g1_i1	stress response
12561	TRINITY_DN53013_c0_g1_i1	stress response
12562	TRINITY_DN53021_c0_g1_i1	stress response
12563	TRINITY_DN53023_c0_g1_i1	stress response
12564	TRINITY_DN53023_c0_g1_i1	stress response
12565	TRINITY_DN5302_c0_g1_i1	stress response
12566	TRINITY_DN5302_c0_g1_i2	stress response
12567	TRINITY_DN5302_c0_g1_i3	stress response
12568	TRINITY_DN53030_c0_g1_i1	stress response
12569	TRINITY_DN5303_c0_g1_i5	stress response
12570	TRINITY_DN53041_c0_g1_i1	stress response
12571	TRINITY_DN53041_c0_g1_i1	stress response
12572	TRINITY_DN53060_c0_g1_i1	stress response
12573	TRINITY_DN53060_c0_g1_i1	stress response
12574	TRINITY_DN53060_c0_g1_i1	stress response
12575	TRINITY_DN53060_c0_g1_i1	stress response
12576	TRINITY_DN53060_c0_g1_i1	stress response
12577	TRINITY_DN53062_c0_g1_i1	stress response
12578	TRINITY_DN53068_c0_g1_i1	stress response
12579	TRINITY_DN53071_c0_g1_i1	stress response
12580	TRINITY_DN53079_c0_g1_i1	stress response
12581	TRINITY_DN53079_c0_g1_i1	stress response
12582	TRINITY_DN5308_c0_g1_i2	stress response
12583	TRINITY_DN53094_c0_g1_i1	stress response
12584	TRINITY_DN53095_c0_g1_i1	stress response
12585	TRINITY_DN530_c1_g1_i1	stress response
12586	TRINITY_DN53122_c0_g1_i1	stress response
12587	TRINITY_DN53132_c0_g1_i1	stress response
12588	TRINITY_DN53132_c0_g1_i1	stress response
12589	TRINITY_DN53135_c0_g1_i1	stress response
12590	TRINITY_DN53142_c0_g1_i1	stress response
12591	TRINITY_DN53142_c0_g1_i1	stress response
12592	TRINITY_DN53155_c0_g1_i1	stress response
12593	TRINITY_DN53159_c0_g1_i1	stress response
12594	TRINITY_DN53184_c0_g1_i1	stress response
12595	TRINITY_DN53186_c0_g1_i1	stress response
12596	TRINITY_DN53186_c0_g1_i1	stress response
12597	TRINITY_DN5318_c0_g2_i2	stress response
12598	TRINITY_DN5318_c0_g2_i2	stress response
12599	TRINITY_DN5318_c0_g2_i3	stress response
12600	TRINITY_DN5318_c0_g2_i3	stress response
12601	TRINITY_DN53191_c0_g1_i1	stress response
12602	TRINITY_DN5322_c1_g2_i1	stress response
12603	TRINITY_DN53237_c0_g1_i1	stress response
12604	TRINITY_DN5323_c1_g1_i3	stress response
12605	TRINITY_DN53241_c0_g1_i1	stress response
12606	TRINITY_DN53243_c0_g1_i1	stress response
12607	TRINITY_DN53253_c0_g1_i1	stress response
12608	TRINITY_DN53259_c0_g1_i1	stress response
12609	TRINITY_DN53259_c0_g1_i1	stress response
12610	TRINITY_DN53259_c0_g1_i1	stress response
12611	TRINITY_DN53264_c0_g1_i1	stress response
12612	TRINITY_DN53271_c0_g1_i1	stress response
12613	TRINITY_DN53271_c0_g1_i1	stress response
12614	TRINITY_DN53271_c0_g1_i1	stress response
12615	TRINITY_DN53276_c0_g1_i1	stress response
12616	TRINITY_DN53276_c0_g1_i1	stress response
12617	TRINITY_DN5327_c0_g2_i3	stress response
12618	TRINITY_DN5327_c0_g2_i3	stress response
12619	TRINITY_DN5327_c0_g2_i8	stress response
12620	TRINITY_DN5327_c0_g2_i8	stress response
12621	TRINITY_DN53293_c0_g1_i1	stress response
12622	TRINITY_DN5333_c0_g1_i1	stress response
12623	TRINITY_DN53355_c0_g1_i1	stress response
12624	TRINITY_DN5335_c0_g1_i7	stress response
12625	TRINITY_DN5335_c0_g1_i7	stress response
12626	TRINITY_DN5336_c0_g1_i1	stress response
12627	TRINITY_DN53378_c0_g1_i1	stress response
12628	TRINITY_DN53378_c0_g1_i1	stress response
12629	TRINITY_DN53392_c0_g1_i1	stress response
12630	TRINITY_DN53396_c0_g1_i1	stress response
12631	TRINITY_DN53397_c0_g1_i1	stress response
12632	TRINITY_DN53403_c0_g1_i1	stress response
12633	TRINITY_DN53409_c0_g1_i1	stress response
12634	TRINITY_DN5340_c0_g1_i3	stress response
12635	TRINITY_DN5340_c0_g1_i3	stress response
12636	TRINITY_DN53414_c0_g1_i1	stress response
12637	TRINITY_DN53428_c0_g1_i1	stress response
12638	TRINITY_DN53428_c0_g1_i1	stress response
12639	TRINITY_DN5343_c0_g1_i1	stress response
12640	TRINITY_DN53441_c0_g1_i1	stress response
12641	TRINITY_DN53472_c0_g1_i1	stress response
12642	TRINITY_DN53481_c0_g1_i1	stress response
12643	TRINITY_DN53489_c0_g1_i1	stress response
12644	TRINITY_DN53503_c0_g1_i1	stress response
12645	TRINITY_DN53503_c0_g1_i1	stress response
12646	TRINITY_DN53503_c0_g1_i1	stress response
12647	TRINITY_DN53503_c0_g1_i1	stress response
12648	TRINITY_DN53503_c0_g1_i1	stress response
12649	TRINITY_DN53503_c0_g1_i1	stress response
12650	TRINITY_DN53505_c0_g1_i1	stress response
12651	TRINITY_DN53505_c0_g1_i1	stress response
12652	TRINITY_DN53514_c0_g1_i1	stress response
12653	TRINITY_DN53514_c0_g1_i1	stress response
12654	TRINITY_DN53514_c0_g1_i1	stress response
12655	TRINITY_DN53514_c0_g1_i1	stress response
12656	TRINITY_DN53525_c0_g1_i1	stress response
12657	TRINITY_DN53525_c0_g1_i1	stress response
12658	TRINITY_DN53525_c0_g1_i1	stress response
12659	TRINITY_DN53546_c0_g1_i1	stress response
12660	TRINITY_DN53553_c0_g1_i1	stress response
12661	TRINITY_DN53554_c0_g1_i1	stress response
12662	TRINITY_DN53588_c0_g1_i1	stress response
12663	TRINITY_DN53596_c0_g1_i1	stress response
12664	TRINITY_DN53596_c0_g1_i1	stress response
12665	TRINITY_DN53596_c0_g1_i1	stress response
12666	TRINITY_DN53596_c0_g1_i1	stress response
12667	TRINITY_DN53596_c0_g1_i1	stress response
12668	TRINITY_DN53596_c0_g1_i1	stress response
12669	TRINITY_DN53596_c0_g1_i1	stress response
12670	TRINITY_DN5359_c0_g1_i1	stress response
12671	TRINITY_DN53602_c0_g1_i1	stress response
12672	TRINITY_DN53607_c0_g1_i1	stress response
12673	TRINITY_DN53611_c0_g1_i1	stress response
12674	TRINITY_DN53611_c0_g1_i1	stress response
12675	TRINITY_DN53614_c0_g1_i1	stress response
12676	TRINITY_DN53614_c0_g1_i1	stress response
12677	TRINITY_DN53614_c0_g1_i1	stress response
12678	TRINITY_DN53614_c0_g1_i1	stress response
12679	TRINITY_DN53614_c0_g1_i1	stress response
12680	TRINITY_DN53620_c0_g1_i1	stress response
12681	TRINITY_DN53620_c0_g1_i1	stress response
12682	TRINITY_DN53632_c0_g1_i1	stress response
12683	TRINITY_DN53632_c0_g1_i1	stress response
12684	TRINITY_DN53632_c0_g1_i1	stress response
12685	TRINITY_DN53632_c0_g1_i1	stress response
12686	TRINITY_DN53632_c0_g1_i1	stress response
12687	TRINITY_DN53648_c0_g1_i1	stress response
12688	TRINITY_DN53661_c0_g1_i1	stress response
12689	TRINITY_DN53661_c0_g1_i1	stress response
12690	TRINITY_DN53697_c0_g1_i1	stress response
12691	TRINITY_DN53730_c0_g1_i1	stress response
12692	TRINITY_DN53730_c0_g1_i1	stress response
12693	TRINITY_DN53730_c0_g1_i1	stress response
12694	TRINITY_DN5373_c0_g1_i7	stress response
12695	TRINITY_DN5373_c0_g1_i7	stress response
12696	TRINITY_DN53747_c0_g1_i1	stress response
12697	TRINITY_DN53747_c0_g1_i1	stress response
12698	TRINITY_DN53755_c0_g1_i1	stress response
12699	TRINITY_DN53757_c0_g1_i1	stress response
12700	TRINITY_DN53757_c0_g1_i1	stress response
12701	TRINITY_DN5379_c0_g1_i2	stress response
12702	TRINITY_DN5379_c0_g1_i3	stress response
12703	TRINITY_DN5380_c1_g1_i2	stress response
12704	TRINITY_DN5380_c1_g1_i2	stress response
12705	TRINITY_DN53815_c0_g1_i1	stress response
12706	TRINITY_DN53818_c0_g1_i1	stress response
12707	TRINITY_DN53820_c0_g1_i1	stress response
12708	TRINITY_DN5384_c6_g1_i1	stress response
12709	TRINITY_DN53854_c0_g1_i1	stress response
12710	TRINITY_DN53854_c0_g1_i1	stress response
12711	TRINITY_DN53854_c0_g1_i1	stress response
12712	TRINITY_DN53865_c0_g1_i1	stress response
12713	TRINITY_DN53897_c0_g1_i1	stress response
12714	TRINITY_DN53906_c0_g1_i1	stress response
12715	TRINITY_DN53906_c0_g1_i1	stress response
12716	TRINITY_DN53915_c0_g1_i1	stress response
12717	TRINITY_DN53915_c0_g1_i1	stress response
12718	TRINITY_DN53915_c0_g1_i1	stress response
12719	TRINITY_DN53915_c0_g1_i1	stress response
12720	TRINITY_DN53915_c0_g1_i1	stress response
12721	TRINITY_DN53915_c0_g1_i1	stress response
12722	TRINITY_DN53915_c0_g1_i1	stress response
12723	TRINITY_DN53915_c0_g1_i1	stress response
12724	TRINITY_DN53943_c0_g1_i1	stress response
12725	TRINITY_DN53943_c0_g1_i1	stress response
12726	TRINITY_DN53955_c0_g1_i1	stress response
12727	TRINITY_DN53961_c0_g1_i1	stress response
12728	TRINITY_DN53961_c0_g1_i1	stress response
12729	TRINITY_DN53977_c0_g1_i1	stress response
12730	TRINITY_DN53_c0_g1_i1	stress response
12731	TRINITY_DN53_c0_g3_i1	stress response
12732	TRINITY_DN53_c0_g3_i2	stress response
12733	TRINITY_DN53_c0_g3_i3	stress response
12734	TRINITY_DN53_c0_g3_i5	stress response
12735	TRINITY_DN53_c0_g3_i6	stress response
12736	TRINITY_DN53_c0_g4_i1	stress response
12737	TRINITY_DN53_c1_g2_i1	stress response
12738	TRINITY_DN53_c1_g2_i1	stress response
12739	TRINITY_DN53_c1_g2_i1	stress response
12740	TRINITY_DN53_c1_g2_i1	stress response
12741	TRINITY_DN53_c1_g2_i1	stress response
12742	TRINITY_DN54000_c0_g1_i1	stress response
12743	TRINITY_DN54000_c0_g1_i1	stress response
12744	TRINITY_DN54000_c0_g1_i1	stress response
12745	TRINITY_DN54002_c0_g1_i1	stress response
12746	TRINITY_DN54002_c0_g1_i1	stress response
12747	TRINITY_DN54002_c0_g1_i1	stress response
12748	TRINITY_DN54002_c0_g1_i1	stress response
12749	TRINITY_DN54023_c0_g1_i1	stress response
12750	TRINITY_DN54023_c0_g1_i1	stress response
12751	TRINITY_DN54030_c0_g1_i1	stress response
12752	TRINITY_DN54030_c0_g1_i1	stress response
12753	TRINITY_DN54032_c0_g1_i1	stress response
12754	TRINITY_DN54032_c0_g1_i1	stress response
12755	TRINITY_DN54032_c0_g1_i1	stress response
12756	TRINITY_DN54032_c0_g1_i1	stress response
12757	TRINITY_DN54032_c0_g1_i1	stress response
12758	TRINITY_DN54032_c0_g1_i1	stress response
12759	TRINITY_DN5404_c0_g1_i4	stress response
12760	TRINITY_DN54050_c0_g1_i1	stress response
12761	TRINITY_DN54051_c0_g1_i1	stress response
12762	TRINITY_DN54051_c0_g1_i1	stress response
12763	TRINITY_DN54057_c0_g1_i1	stress response
12764	TRINITY_DN5406_c1_g1_i11	stress response
12765	TRINITY_DN5406_c1_g1_i19	stress response
12766	TRINITY_DN5406_c1_g1_i23	stress response
12767	TRINITY_DN5406_c1_g1_i28	stress response
12768	TRINITY_DN54076_c0_g1_i1	stress response
12769	TRINITY_DN54076_c0_g1_i1	stress response
12770	TRINITY_DN54082_c0_g1_i1	stress response
12771	TRINITY_DN54082_c0_g1_i1	stress response
12772	TRINITY_DN54082_c0_g1_i1	stress response
12773	TRINITY_DN54114_c0_g1_i1	stress response
12774	TRINITY_DN54115_c0_g1_i1	stress response
12775	TRINITY_DN5412_c0_g1_i2	stress response
12776	TRINITY_DN5412_c0_g1_i2	stress response
12777	TRINITY_DN5412_c0_g1_i3	stress response
12778	TRINITY_DN5412_c0_g1_i3	stress response
12779	TRINITY_DN5412_c0_g1_i4	stress response
12780	TRINITY_DN5412_c0_g1_i4	stress response
12781	TRINITY_DN54138_c0_g1_i1	stress response
12782	TRINITY_DN54138_c0_g1_i1	stress response
12783	TRINITY_DN54138_c0_g1_i1	stress response
12784	TRINITY_DN54138_c0_g1_i1	stress response
12785	TRINITY_DN54140_c0_g1_i1	stress response
12786	TRINITY_DN54144_c0_g1_i1	stress response
12787	TRINITY_DN5414_c0_g1_i11	stress response
12788	TRINITY_DN5414_c0_g1_i15	stress response
12789	TRINITY_DN5414_c0_g1_i16	stress response
12790	TRINITY_DN5414_c0_g1_i4	stress response
12791	TRINITY_DN5414_c0_g1_i9	stress response
12792	TRINITY_DN54153_c0_g1_i1	stress response
12793	TRINITY_DN54159_c0_g1_i1	stress response
12794	TRINITY_DN54159_c0_g1_i1	stress response
12795	TRINITY_DN54159_c0_g1_i1	stress response
12796	TRINITY_DN54159_c0_g1_i1	stress response
12797	TRINITY_DN54159_c0_g1_i1	stress response
12798	TRINITY_DN54159_c0_g1_i1	stress response
12799	TRINITY_DN54159_c0_g1_i1	stress response
12800	TRINITY_DN54159_c0_g1_i1	stress response
12801	TRINITY_DN54159_c0_g1_i1	stress response
12802	TRINITY_DN5416_c0_g1_i1	stress response
12803	TRINITY_DN54173_c0_g1_i1	stress response
12804	TRINITY_DN54176_c0_g1_i1	stress response
12805	TRINITY_DN54176_c0_g1_i1	stress response
12806	TRINITY_DN5417_c0_g1_i2	stress response
12807	TRINITY_DN5417_c0_g1_i2	stress response
12808	TRINITY_DN5417_c0_g1_i2	stress response
12809	TRINITY_DN5417_c0_g1_i2	stress response
12810	TRINITY_DN5417_c0_g1_i2	stress response
12811	TRINITY_DN5417_c0_g1_i2	stress response
12812	TRINITY_DN5417_c0_g1_i3	stress response
12813	TRINITY_DN5417_c0_g1_i3	stress response
12814	TRINITY_DN5417_c0_g1_i3	stress response
12815	TRINITY_DN5417_c0_g1_i3	stress response
12816	TRINITY_DN5417_c0_g1_i3	stress response
12817	TRINITY_DN5417_c0_g1_i3	stress response
12818	TRINITY_DN5417_c0_g1_i4	stress response
12819	TRINITY_DN5417_c0_g1_i4	stress response
12820	TRINITY_DN5417_c0_g1_i4	stress response
12821	TRINITY_DN5417_c0_g1_i4	stress response
12822	TRINITY_DN5417_c0_g1_i4	stress response
12823	TRINITY_DN5417_c0_g1_i4	stress response
12824	TRINITY_DN5417_c0_g1_i6	stress response
12825	TRINITY_DN5417_c0_g1_i6	stress response
12826	TRINITY_DN5417_c0_g1_i6	stress response
12827	TRINITY_DN5417_c0_g1_i6	stress response
12828	TRINITY_DN5417_c0_g1_i6	stress response
12829	TRINITY_DN5417_c0_g1_i6	stress response
12830	TRINITY_DN5417_c0_g1_i7	stress response
12831	TRINITY_DN5417_c0_g1_i7	stress response
12832	TRINITY_DN5417_c0_g1_i7	stress response
12833	TRINITY_DN5417_c0_g1_i7	stress response
12834	TRINITY_DN5417_c0_g1_i7	stress response
12835	TRINITY_DN5417_c0_g1_i7	stress response
12836	TRINITY_DN54192_c0_g1_i1	stress response
12837	TRINITY_DN54192_c0_g1_i1	stress response
12838	TRINITY_DN54192_c0_g1_i1	stress response
12839	TRINITY_DN54192_c0_g1_i1	stress response
12840	TRINITY_DN54192_c0_g1_i1	stress response
12841	TRINITY_DN54192_c0_g1_i1	stress response
12842	TRINITY_DN54195_c0_g1_i1	stress response
12843	TRINITY_DN5419_c0_g1_i7	stress response
12844	TRINITY_DN5419_c0_g1_i7	stress response
12845	TRINITY_DN541_c1_g1_i1	stress response
12846	TRINITY_DN54201_c0_g1_i1	stress response
12847	TRINITY_DN54207_c0_g1_i1	stress response
12848	TRINITY_DN5421_c0_g1_i2	stress response
12849	TRINITY_DN54240_c0_g1_i1	stress response
12850	TRINITY_DN54244_c0_g1_i1	stress response
12851	TRINITY_DN54244_c0_g1_i1	stress response
12852	TRINITY_DN54248_c0_g1_i1	stress response
12853	TRINITY_DN54254_c0_g1_i1	stress response
12854	TRINITY_DN54261_c0_g1_i1	stress response
12855	TRINITY_DN54261_c0_g1_i1	stress response
12856	TRINITY_DN54268_c0_g1_i1	stress response
12857	TRINITY_DN54281_c0_g1_i1	stress response
12858	TRINITY_DN54281_c0_g1_i1	stress response
12859	TRINITY_DN54290_c0_g1_i1	stress response
12860	TRINITY_DN5429_c0_g1_i3	stress response
12861	TRINITY_DN5429_c0_g1_i3	stress response
12862	TRINITY_DN542_c2_g1_i1	stress response
12863	TRINITY_DN542_c2_g1_i1	stress response
12864	TRINITY_DN542_c2_g1_i4	stress response
12865	TRINITY_DN542_c2_g1_i4	stress response
12866	TRINITY_DN542_c2_g1_i5	stress response
12867	TRINITY_DN542_c2_g1_i5	stress response
12868	TRINITY_DN542_c2_g1_i5	stress response
12869	TRINITY_DN54302_c0_g1_i1	stress response
12870	TRINITY_DN54302_c0_g1_i1	stress response
12871	TRINITY_DN5430_c0_g2_i1	stress response
12872	TRINITY_DN5433_c0_g1_i4	stress response
12873	TRINITY_DN5433_c0_g1_i4	stress response
12874	TRINITY_DN54355_c0_g1_i1	stress response
12875	TRINITY_DN54355_c0_g1_i1	stress response
12876	TRINITY_DN54364_c0_g1_i1	stress response
12877	TRINITY_DN54364_c0_g1_i1	stress response
12878	TRINITY_DN54385_c0_g1_i1	stress response
12879	TRINITY_DN54385_c0_g1_i1	stress response
12880	TRINITY_DN54391_c0_g1_i1	stress response
12881	TRINITY_DN54393_c0_g1_i1	stress response
12882	TRINITY_DN5439_c0_g1_i1	stress response
12883	TRINITY_DN54416_c0_g1_i1	stress response
12884	TRINITY_DN54416_c0_g1_i1	stress response
12885	TRINITY_DN54432_c0_g1_i1	stress response
12886	TRINITY_DN54435_c0_g1_i1	stress response
12887	TRINITY_DN54456_c0_g1_i1	stress response
12888	TRINITY_DN5445_c0_g1_i4	stress response
12889	TRINITY_DN54476_c0_g1_i1	stress response
12890	TRINITY_DN54479_c0_g1_i1	stress response
12891	TRINITY_DN54483_c0_g1_i1	stress response
