"","x"
"79895","Q5NXV7"
"79896","Q9UJ98"
"79897","Q9UQP3"
"79898","Q09G56"
"79899","Q4XS21"
"79900","Q5GTG5"
"79901","Q8BRC6"
"79902","P24307"
"79903","Q5ZJQ2"
"79904","B1J5G5"
"79905","A3QG19"
"79906","P38800"
"79907","Q09758"
"79908","A6VU13"
"79909","P35498"
"79910","Q1QC40"
"79911","Q9V785"
"79912","Q9V785"
"79913","A4JI88"
"79914","O59732"
"79915","Q50319"
"79916","Q1GCM0"
"79917","Q9QXE7"
"79918","A1Z713"
"79919","Q9VVW5"
"79920","P0C6F8"
"79921","Q75HY5"
"79922","P37609"
"79923","A6T561"
"79924","P45074"
"79925","A2SFL2"
"79926","Q5VND6"
"79927","Q8RWD0"
"79928","O90304"
"79929","P81928"
"79930","D4AKL6"
"79931","Q84WJ0"
"79932","Q8C3J5"
"79933","P13518"
"79934","Q6NPS8"
"79935","P08F94"
"79936","P0A9D1"
"79937","A5N4T0"
"79938","B2IZ22"
"79939","P50090"
"79940","P63245"
"79941","P29805"
"79942","Q94BP7"
"79943","Q93Y16"
"79944","Q9ERS5"
"79945","Q5ZK44"
"79946","Q9ERS5"
"79947","Q9ERS5"
"79948","Q3TDN0"
"79949","Q5ZK44"
"79950","Q3TDN0"
"79951","Q9ERS5"
"79952","O97172"
"79953","Q52991"
"79954","Q93Y23"
"79955","Q8YRI1"
"79956","Q8YRI1"
"79957","Q8YRI1"
"79958","Q8YRI1"
"79959","Q8YRI1"
"79960","Q8YRI1"
"79961","Q8YRI1"
"79962","Q8YRI1"
"79963","Q8YRI1"
"79964","Q8YRI1"
"79965","Q8YRI1"
"79966","Q8YRI1"
"79967","Q8YRI1"
"79968","Q8YRI1"
"79969","Q8YRI1"
"79970","G0SCK6"
"79971","P49695"
"79972","P49695"
"79973","P49695"
"79974","P49695"
"79975","P49695"
"79976","Q9S7I6"
"79977","A7FKY8"
"79978","F4INW9"
"79979","Q93ZY3"
"79980","O64781"
"79981","A6L585"
"79982","Q7SZE0"
"79983","E3QJV4"
"79984","Q7SZE0"
"79985","E3QJV4"
"79986","E3QJV4"
"79987","Q21106"
"79988","E3QJV4"
"79989","Q7SZE0"
"79990","A1L3G4"
"79991","Q93TM9"
"79992","Q9Z148"
"79993","O60121"
"79994","O60121"
"79995","Q9XYN0"
"79996","Q05B89"
"79997","P32333"
"79998","P32333"
"79999","P32333"
"80000","P32333"
"80001","P32333"
"80002","P32333"
"80003","P32333"
"80004","P32333"
"80005","C6DZJ7"
"80006","Q92805"
"80007","Q92805"
"80008","Q92805"
"80009","Q92805"
"80010","Q48MF9"
"80011","P03072"
"80012","Q6GLA1"
"80013","P38166"
"80014","Q9P9T5"
"80015","Q9V9S8"
"80016","F4I8X6"
"80017","F4I8X6"
"80018","F4I8X6"
"80019","F4I8X6"
"80020","Q5T848"
"80021","P54757"
"80022","P54757"
"80023","P54757"
"80024","P54757"
"80025","Q9Y5Q9"
"80026","P26675"
"80027","Q9YGP6"
"80028","Q9YGP6"
"80029","Q9YGP6"
"80030","Q9YGP6"
"80031","Q9YGP6"
"80032","Q9YGP6"
"80033","Q9YGP6"
"80034","Q5ZK10"
"80035","Q4VA53"
"80036","Q6AE65"
"80037","Q6AE65"
"80038","Q6AE65"
"80039","Q6AE65"
"80040","Q6AE65"
"80041","Q6AE65"
"80042","Q6AE65"
"80043","O51088"
"80044","O51088"
"80045","O51088"
"80046","Q6GZT9"
"80047","Q6GZT9"
"80048","Q6GZT9"
"80049","Q6GZT9"
"80050","Q8CRT9"
"80051","Q27200"
"80052","Q8CRT9"
"80053","Q27200"
"80054","P22792"
"80055","P35440"
"80056","P35440"
"80057","Q75B91"
"80058","O93353"
"80059","Q8K999"
"80060","Q9FNM5"
"80061","Q8K999"
"80062","Q8K999"
"80063","Q8VE65"
"80064","Q8VE65"
"80065","C4L9M5"
"80066","P25604"
"80067","Q9PR12"
"80068","Q85V93"
"80069","Q85V93"
"80070","P38513"
"80071","Q4IA62"
"80072","Q4IA62"
"80073","B9W9A9"
"80074","Q9FGS0"
"80075","Q9FGS0"
"80076","Q9FGS0"
"80077","Q9FGS0"
"80078","Q9FGS0"
"80079","Q9FGS0"
"80080","Q9FGS0"
"80081","Q9FGS0"
"80082","Q6FQT7"
"80083","Q9LQI7"
"80084","Q9LQI7"
"80085","Q9LQI7"
"80086","Q9LQI7"
"80087","Q00319"
"80088","Q8LCA1"
"80089","Q6H543"
"80090","P39260"
"80091","B0S1I7"
"80092","Q8L7Y9"
"80093","Q8L7Y9"
"80094","O02626"
"80095","Q8L7Y9"
"80096","Q8L7Y9"
"80097","Q8L7Y9"
"80098","Q8L7Y9"
"80099","Q8L7Y9"
"80100","Q8L7Y9"
"80101","Q9YBS7"
"80102","Q8L7Y9"
"80103","Q8L7Y9"
"80104","Q8L7Y9"
"80105","O16425"
"80106","A5VVG4"
"80107","P41842"
"80108","P12881"
"80109","O60216"
"80110","O60216"
"80111","O60216"
"80112","O60216"
"80113","O60216"
"80114","O60216"
"80115","O60216"
"80116","O60216"
"80117","O60216"
"80118","O60216"
"80119","Q8R033"
"80120","Q10369"
"80121","A8F4S7"
"80122","Q9KA05"
"80123","O54715"
"80124","A6TGR3"
"80125","Q1HPL8"
"80126","P06690"
"80127","Q3E8H7"
"80128","Q9FNA4"
"80129","Q9P1Y6"
"80130","Q6E3C9"
"80131","Q809Q1"
"80132","Q809Q1"
"80133","Q809Q1"
"80134","Q5E0X7"
"80135","Q809Q1"
"80136","Q809Q1"
"80137","Q809Q1"
"80138","Q809Q1"
"80139","Q9Y5P8"
"80140","Q9Y5P8"
"80141","P25927"
"80142","P25927"
"80143","P25927"
"80144","P25927"
"80145","P25927"
"80146","P25927"
"80147","P27690"
"80148","Q5B7L0"
"80149","P25927"
"80150","P25927"
"80151","P25927"
"80152","P25927"
"80153","P25927"
"80154","P25927"
"80155","O24367"
"80156","P25927"
"80157","P25927"
"80158","P25927"
"80159","P25927"
"80160","P25927"
"80161","P57737"
"80162","Q93655"
"80163","A1RK52"
"80164","Q5QZ13"
"80165","A1RK52"
"80166","A1RK52"
"80167","A1RK52"
"80168","Q9VRJ2"
"80169","Q9W4L1"
"80170","Q9W4L1"
"80171","Q504N2"
"80172","B2DBF0"
"80173","Q3U2A8"
"80174","P27170"
"80175","B4GMC9"
"80176","O46673"
"80177","Q7XYY2"
"80178","A5DAF0"
"80179","O46673"
"80180","Q7XYY2"
"80181","Q30QG7"
"80182","Q7XYY2"
"80183","A5DAF0"
"80184","Q7XYY2"
"80185","Q9A5Z3"
"80186","C0LGQ5"
"80187","C0LGQ5"
"80188","C0LGQ5"
"80189","C0LGQ5"
"80190","C0LGQ5"
"80191","C0LGQ5"
"80192","C0LGQ5"
"80193","A4XKG9"
"80194","A4XKG9"
"80195","P55875"
"80196","A1SA23"
"80197","A4XKG9"
"80198","A4XKG9"
"80199","A1SA23"
"80200","Q7YZA2"
"80201","Q7YZA2"
"80202","Q7YZA2"
"80203","Q7YZA2"
"80204","Q7YZA2"
"80205","Q7YZA2"
"80206","Q7PC79"
"80207","A9BI46"
"80208","A9BI46"
"80209","P59083"
"80210","P59083"
"80211","Q9ZJ48"
"80212","A0PY67"
"80213","A0PY67"
"80214","Q9PK66"
"80215","Q9PK66"
"80216","Q9PK66"
"80217","P11468"
"80218","Q960T2"
"80219","Q960T2"
"80220","Q960T2"
"80221","Q960T2"
"80222","Q960T2"
"80223","O55043"
"80224","P17140"
"80225","Q80UG1"
"80226","Q9FGQ3"
"80227","Q9FGQ3"
"80228","A7KAM9"
"80229","A7KAM9"
"80230","Q8ZYF9"
"80231","A7KAM9"
"80232","P40903"
"80233","A7KAM9"
"80234","A7KAM9"
"80235","A7KAM9"
"80236","Q8BHJ6"
"80237","P50547"
"80238","Q0JHZ2"
"80239","Q0JHZ2"
"80240","Q0JHZ2"
"80241","Q0JHZ2"
"80242","Q0JHZ2"
"80243","Q0JHZ2"
"80244","Q0JHZ2"
"80245","Q0JHZ2"
"80246","Q0JHZ2"
"80247","Q0JHZ2"
"80248","Q0JHZ2"
"80249","Q0JHZ2"
"80250","Q5RCN6"
"80251","P77265"
"80252","Q9U1M2"
"80253","O04133"
"80254","O04133"
"80255","Q0VD83"
"80256","Q0VD83"
"80257","O04133"
"80258","O04133"
"80259","Q28658"
"80260","A8GFM8"
"80261","Q54ZI6"
"80262","Q55BJ6"
"80263","P78396"
"80264","Q7PC88"
"80265","Q8FS13"
"80266","P25240"
"80267","Q57335"
"80268","P25240"
"80269","P59794"
"80270","Q9JIL5"
"80271","Q9SJW6"
"80272","Q6L047"
"80273","Q9CNH1"
"80274","Q63WI3"
"80275","P34469"
"80276","P20164"
"80277","A5WGB3"
"80278","Q5U367"
"80279","P05664"
"80280","Q98967"
"80281","B4JHI7"
"80282","Q94545"
"80283","Q94545"
"80284","Q8S2E5"
"80285","Q8S2E5"
"80286","A9RY03"
"80287","Q8S2E5"
"80288","Q8S2E5"
"80289","Q9BMN8"
"80290","Q6KI26"
"80291","P37677"
"80292","P69981"
"80293","P37677"
"80294","Q803C9"
"80295","P40856"
"80296","P92942"
"80297","A9KQ99"
"80298","Q2KUU5"
"80299","P43572"
"80300","Q8NGF0"
"80301","Q8IZF4"
"80302","Q6KIP9"
"80303","A0A023PZF2"
"80304","P98159"
"80305","Q96MW7"
"80306","Q96MW7"
"80307","Q17850"
"80308","Q1WT15"
"80309","Q1WT15"
"80310","Q03016"
"80311","A1TVU7"
"80312","Q95Q62"
"80313","Q95Q62"
"80314","Q95Q62"
"80315","Q95Q62"
"80316","C1D5Z8"
"80317","Q95Q62"
"80318","Q07532"
"80319","Q07532"
"80320","Q07532"
"80321","Q07532"
"80322","Q07532"
"80323","Q07532"
"80324","Q07532"
"80325","Q07532"
"80326","Q89928"
"80327","Q89928"
"80328","Q89928"
"80329","C0ZC10"
"80330","Q49ZF8"
"80331","Q10711"
"80332","Q49ZF8"
"80333","P43707"
"80334","P21339"
"80335","B3MRI9"
"80336","B3MRI9"
"80337","B3MRI9"
"80338","Q9UPN9"
"80339","Q0SM50"
"80340","Q8GVZ8"
"80341","Q8GVZ8"
"80342","Q8GVZ8"
"80343","Q8GVZ8"
"80344","Q8GVZ8"
"80345","Q8GVZ8"
"80346","Q8GVZ8"
"80347","A9L3U4"
"80348","Q47VR7"
"80349","Q47VR7"
"80350","P30427"
"80351","Q8VY98"
"80352","A0QI61"
"80353","A0QI61"
"80354","A0QI61"
"80355","A0QI61"
"80356","A0QI61"
"80357","A0JWP2"
"80358","P11654"
"80359","D2HSA6"
"80360","B7EJ91"
"80361","P05438"
"80362","Q9V3W6"
"80363","D3K0R6"
"80364","Q32LN5"
"80365","Q5E1N6"
"80366","Q5YP02"
"80367","Q8S626"
"80368","O55103"
"80369","O55103"
"80370","Q9TWL0"
"80371","P20023"
"80372","Q2NAE1"
"80373","Q96ZL3"
"80374","Q9Z160"
"80375","Q5P203"
"80376","Q6NHS9"
"80377","A1VR16"
"80378","C1A3W7"
"80379","Q92769"
"80380","A7GZB2"
"80381","P06027"
"80382","Q93S26"
"80383","P03934"
"80384","Q3BSP7"
"80385","Q6AJR0"
"80386","Q55FT4"
"80387","Q5LNI8"
"80388","Q65FS4"
"80389","Q9U518"
"80390","Q0VQ13"
"80391","K5XDZ6"
"80392","Q2QEI3"
"80393","Q6XXY0"
"80394","Q8ETY7"
"80395","A6Q4I1"
"80396","O22224"
"80397","Q9UI32"
"80398","Q48HZ1"
"80399","P22958"
"80400","Q8VHN7"
"80401","A2A8L1"
"80402","P0A5F6"
"80403","P56252"
"80404","Q9X1H2"
"80405","Q6C7G2"
"80406","Q87EI8"
"80407","Q38V29"
"80408","Q08DJ8"
"80409","A4J8G9"
"80410","Q9EV04"
"80411","A7Y3C5"
"80412","Q88NK2"
"80413","P47457"
"80414","A1B1F2"
"80415","Q9SID2"
"80416","Q6P0B1"
"80417","Q8W4R3"
"80418","Q4KLH9"
"80419","P23253"
"80420","P0CD90"
"80421","O14639"
"80422","O14639"
"80423","Q9UBC2"
"80424","Q9UBC2"
"80425","Q9UBC2"
"80426","C1B5J0"
"80427","Q9SCQ2"
"80428","P33538"
"80429","Q9CJB5"
"80430","O43663"
"80431","Q8VZZ4"
"80432","Q54SN0"
"80433","C6DEV2"
"80434","Q9P1Y6"
"80435","O77797"
"80436","Q6L6S1"
"80437","P19283"
"80438","Q9R1C7"
"80439","Q9R1C7"
"80440","Q9R1C7"
"80441","P10240"
"80442","O13686"
"80443","Q84KL5"
"80444","Q7NYC2"
"80445","Q03227"
"80446","Q57657"
"80447","Q54EQ8"
"80448","A6UB85"
"80449","A6UB85"
"80450","A1D8G1"
"80451","Q09630"
"80452","Q09630"
"80453","Q9TTS6"
"80454","Q9TTS6"
"80455","B0C6R3"
"80456","Q9ZFM2"
"80457","Q9ZFM2"
"80458","Q9ZFM2"
"80459","Q9UMZ3"
"80460","Q54RY8"
"80461","Q2JLY8"
"80462","Q6R7B9"
"80463","B6Q1N3"
"80464","A0KKS9"
"80465","Q9VXH6"
"80466","Q24214"
"80467","B4LVR8"
"80468","Q9BYH1"
"80469","P27727"
"80470","Q756Z0"
"80471","Q8TD17"
"80472","Q8TD17"
"80473","Q8TD17"
"80474","Q8TD17"
"80475","Q8TD17"
"80476","Q8IVC4"
"80477","Q24266"
"80478","Q24266"
"80479","Q6K1U0"
"80480","Q29419"
"80481","Q29419"
"80482","Q29419"
"80483","Q29419"
"80484","P34078"
"80485","Q9Z0G7"
"80486","Q01611"
"80487","Q01611"
"80488","Q01611"
"80489","Q01611"
"80490","Q01611"
"80491","P18714"
"80492","P18714"
"80493","P18714"
"80494","P18714"
"80495","P18714"
"80496","P18714"
"80497","P18714"
"80498","P18714"
"80499","P18714"
"80500","P18714"
"80501","P18714"
"80502","Q9N003"
"80503","Q9N003"
"80504","Q9N003"
"80505","Q9N003"
"80506","Q9N003"
"80507","Q9N003"
"80508","Q9N003"
"80509","Q9N003"
"80510","Q9N003"
"80511","Q9N003"
"80512","Q9N003"
"80513","Q9N003"
"80514","Q9N003"
"80515","Q9N003"
"80516","Q9N003"
"80517","Q8BI69"
"80518","Q8BI69"
"80519","Q8BI69"
"80520","Q1RI31"
"80521","Q1RI31"
"80522","Q9LYC1"
"80523","B0THR7"
"80524","Q9CA68"
"80525","B5FEA5"
"80526","Q0SH75"
"80527","O97159"
"80528","Q28689"
"80529","A8LKN7"
"80530","Q07865"
"80531","Q9C8P7"
"80532","Q8ET92"
"80533","A6LJL4"
"80534","Q6NTL4"
"80535","Q28DB0"
"80536","Q98SP7"
"80537","Q6BX71"
"80538","Q3TW96"
"80539","Q12QH8"
"80540","A5E3K3"
"80541","P10180"
"80542","P10180"
"80543","P10180"
"80544","P10180"
"80545","P10180"
"80546","Q31Z75"
"80547","Q9LYG3"
"80548","Q9LYG3"
"80549","Q5KWQ9"
"80550","Q5KWQ9"
"80551","Q9XTM1"
"80552","Q9XTM1"
"80553","Q5TM64"
"80554","P21414"
"80555","Q09665"
"80556","Q09665"
"80557","Q28C22"
"80558","Q9LUS2"
"80559","A4QI76"
"80560","Q90805"
"80561","Q802R9"
"80562","Q8CG46"
"80563","A9H3R7"
"80564","P57737"
"80565","P57737"
"80566","P57737"
"80567","P57737"
"80568","Q0V8F1"
"80569","Q0V8F1"
"80570","A8WHR0"
"80571","B3CQR0"
"80572","Q5R5J1"
"80573","Q5QZH5"
"80574","B6JLM6"
"80575","Q9K971"
"80576","Q9K971"
"80577","Q9NYU2"
"80578","B5ETW5"
"80579","A2SBV7"
"80580","Q8YV15"
"80581","A2SBV7"
"80582","P39771"
"80583","Q9LJR3"
"80584","Q63HN8"
"80585","O31452"
"80586","Q8N3G9"
"80587","P14882"
"80588","Q6ZWJ1"
"80589","Q6FIU0"
"80590","Q6ZWJ1"
"80591","O94358"
"80592","P0CAZ0"
"80593","C6KSS5"
"80594","C6KSS5"
"80595","P0CAZ0"
"80596","P0CAZ0"
"80597","O94358"
"80598","C6KSS5"
"80599","Q91WT9"
"80600","Q3ZCU0"
"80601","Q3ZCU0"
"80602","Q3ZCU0"
"80603","Q4K4A5"
"80604","Q5DRF5"
"80605","Q8DBD8"
"80606","Q3ZCU0"
"80607","Q9JYY0"
"80608","Q9JYY0"
"80609","A8Z4V2"
"80610","A8P5H7"
"80611","A8P5H7"
"80612","A8P5H7"
"80613","A8P5H7"
"80614","Q9SR15"
"80615","Q9SR15"
"80616","O62650"
"80617","P17452"
"80618","Q8BLA1"
"80619","Q8BLA1"
"80620","B9KBQ2"
"80621","B9KBQ2"
"80622","B9KBQ2"
"80623","Q15849"
"80624","A5D5Q4"
"80625","Q15849"
"80626","P52706"
"80627","Q01564"
"80628","Q28DL4"
"80629","P52706"
"80630","Q2QYR5"
"80631","A4X776"
"80632","Q8LAW2"
"80633","Q695T8"
"80634","Q9UNA1"
"80635","Q17ED3"
"80636","Q17ED3"
"80637","Q4G068"
"80638","A9KFT9"
"80639","P96654"
"80640","P85173"
"80641","D5HA94"
"80642","P16130"
"80643","P82929"
"80644","P17888"
"80645","Q5PCU4"
"80646","P82929"
"80647","P82929"
"80648","P82929"
"80649","O95164"
"80650","Q54Z24"
"80651","Q24134"
"80652","O59757"
"80653","Q822W3"
"80654","P14438"
"80655","P14438"
"80656","P14438"
"80657","P14438"
"80658","B2GKH0"
"80659","P47368"
"80660","Q96LU5"
"80661","Q96LU5"
"80662","Q96LU5"
"80663","Q96LU5"
"80664","Q96LU5"
"80665","Q96LU5"
"80666","Q96LU5"
"80667","Q8MQJ9"
"80668","Q8MJG1"
"80669","Q8MJG1"
"80670","Q8MJG1"
"80671","Q8MJG1"
"80672","Q8MJG1"
"80673","Q8MJG1"
"80674","Q14PJ9"
"80675","Q2YBG1"
"80676","Q9SIS4"
"80677","Q08B72"
"80678","Q08B72"
"80679","P86839"
"80680","Q5E6B5"
"80681","A8ML45"
"80682","P27425"
"80683","O94560"
"80684","P20901"
"80685","A8ML45"
"80686","A8ML45"
"80687","C4Y5Y7"
"80688","Q9W0S3"
"80689","Q290X1"
"80690","Q5BJY3"
"80691","Q5BJY3"
"80692","Q6DRC3"
"80693","Q9VZH1"
"80694","Q6DRC3"
"80695","Q6DRC3"
"80696","Q6DRC3"
"80697","Q9VZH1"
"80698","Q6DRC3"
"80699","P00430"
"80700","P00430"
"80701","P82911"
"80702","P82912"
"80703","P82912"
"80704","P0A423"
"80705","Q5RJF7"
"80706","Q5RJF7"
"80707","Q5RJF7"
"80708","Q5RJF7"
"80709","Q6FRM1"
"80710","Q5RJF7"
"80711","Q6KCD5"
"80712","Q6KCD5"
"80713","F4IGA5"
"80714","Q3ZBM5"
"80715","Q61233"
"80716","P51565"
"80717","Q6AXF6"
"80718","A8ITV9"
"80719","P55567"
"80720","P55567"
"80721","P55567"
"80722","O70511"
"80723","O70511"
"80724","O70511"
"80725","O70511"
"80726","O70511"
"80727","O70511"
"80728","O70511"
"80729","O70511"
"80730","O70511"
"80731","O70511"
"80732","Q2FSF9"
"80733","O70511"
"80734","O70511"
"80735","O70511"
"80736","O70511"
"80737","Q9UTE6"
"80738","Q9UTE6"
"80739","D4A631"
"80740","Q8MKF0"
"80741","A2QEK7"
"80742","Q9LYE3"
"80743","Q5M954"
"80744","Q04E62"
"80745","Q2KIB7"
"80746","Q4V8S9"
"80747","Q4V8S9"
"80748","Q4V8S9"
"80749","Q9JH67"
"80750","Q87AF1"
"80751","Q86VN1"
"80752","Q08AX9"
"80753","Q87F25"
"80754","Q3AUH7"
"80755","A6VCK9"
"80756","P22936"
"80757","P22936"
"80758","P22936"
"80759","Q45FY6"
"80760","Q9BRT2"
"80761","Q3AUN6"
"80762","Q949X9"
"80763","B7FTW3"
"80764","A2BSS2"
"80765","B7FTW3"
"80766","B7FTW3"
"80767","B7FTW3"
"80768","A2BSS2"
"80769","P06935"
"80770","P06935"
"80771","P43974"
"80772","P43974"
"80773","P06935"
"80774","B1WAR9"
"80775","P06935"
"80776","P06935"
"80777","B1WAR9"
"80778","Q9D9R9"
"80779","Q4QP67"
"80780","Q9D9R9"
"80781","Q9D9R9"
"80782","Q9D9R9"
"80783","Q9D9R9"
"80784","Q9D9R9"
"80785","Q9D9R9"
"80786","Q9D9R9"
"80787","Q9D9R9"
"80788","Q9D9R9"
"80789","Q9D9R9"
"80790","Q9VS24"
"80791","Q7M3K2"
"80792","Q87SC4"
"80793","B2JFP2"
"80794","B2JFP2"
"80795","B2JFP2"
"80796","Q81G00"
"80797","Q98MY2"
"80798","Q759G7"
"80799","P0C6X1"
"80800","B2UCW7"
"80801","O84767"
"80802","P82600"
"80803","Q3MHP0"
"80804","A9H8G4"
"80805","Q09458"
"80806","O35674"
"80807","O35674"
"80808","O35674"
"80809","Q9XSL6"
"80810","G0SAK3"
"80811","G0SAK3"
"80812","G0SAK3"
"80813","P0C6E3"
"80814","Q93ZT5"
"80815","Q87VX7"
"80816","Q87VX7"
"80817","Q93ZT5"
"80818","Q383A1"
"80819","Q3UX83"
"80820","O14159"
"80821","Q51881"
"80822","Q8EIJ1"
"80823","P79987"
"80824","Q9P4E5"
"80825","Q9UBC9"
"80826","Q9SAF6"
"80827","Q9P3T4"
"80828","Q9VLV7"
"80829","B8HAC8"
"80830","Q9VLV7"
"80831","Q9VLV7"
"80832","Q9VLV7"
"80833","Q9VLV7"
"80834","Q9VLV7"
"80835","Q9Q8L4"
"80836","B5Z8J7"
"80837","Q9VLV7"
"80838","Q6UWE0"
"80839","Q5ZHQ6"
"80840","Q54PM6"
"80841","Q8EK30"
"80842","P45243"
"80843","P45243"
"80844","P45243"
"80845","P45243"
"80846","P45243"
"80847","Q3T013"
"80848","Q3T013"
"80849","Q8NGT5"
"80850","P43974"
"80851","P43974"
"80852","P43974"
"80853","P43974"
"80854","P43974"
"80855","D2GXS7"
"80856","P29692"
"80857","P29693"
"80858","Q16994"
"80859","Q16994"
"80860","Q16994"
"80861","Q69ZZ9"
"80862","Q6C908"
"80863","Q6C908"
"80864","Q6C908"
"80865","A1X158"
"80866","A1X158"
"80867","A1X158"
"80868","A1X158"
"80869","A1X158"
"80870","A1X158"
"80871","A1X158"
"80872","A1X158"
"80873","A1X158"
"80874","A1X158"
"80875","A1X158"
"80876","A1X158"
"80877","A1X158"
"80878","A1X158"
"80879","A1X158"
"80880","A1X158"
"80881","A1X158"
"80882","A1X158"
"80883","A1X158"
"80884","A1X158"
"80885","A1X158"
"80886","A1X158"
"80887","A1X158"
"80888","A1X158"
"80889","A1X158"
"80890","A1X158"
"80891","A1X158"
"80892","Q6C908"
"80893","Q6C908"
"80894","Q69ZZ9"
"80895","Q6C908"
"80896","Q6C908"
"80897","A7H3E3"
"80898","C0HK23"
"80899","Q42855"
"80900","Q0ANP1"
"80901","O14867"
"80902","A1WC05"
"80903","Q42855"
"80904","Q47316"
"80905","C0KJQ4"
"80906","C0KJQ4"
"80907","Q54JE1"
"80908","Q03269"
"80909","Q9ZW16"
"80910","Q9ZW16"
"80911","Q9ZW16"
"80912","Q9ZW16"
"80913","Q9ZW16"
"80914","Q9ZW16"
"80915","A0B8K5"
"80916","Q9ZW16"
"80917","Q8SPJ9"
"80918","Q8SPJ9"
"80919","Q9H0J9"
"80920","Q9H0J9"
"80921","Q10206"
"80922","A0A140NFA3"
"80923","W7MPI5"
"80924","W7MPI5"
"80925","W7MPI5"
"80926","W7MPI5"
"80927","W7MPI5"
"80928","W7MPI5"
"80929","W7MPI5"
"80930","W7MPI5"
"80931","W7MPI5"
"80932","Q03783"
"80933","Q9JXS7"
"80934","Q72J62"
"80935","Q72J62"
"80936","Q06681"
"80937","A3LWK1"
"80938","Q04467"
"80939","Q559A2"
"80940","Q5AWI5"
"80941","P08920"
"80942","Q9Y2P4"
"80943","Q65YV1"
"80944","P0CR70"
"80945","O08892"
"80946","P26019"
"80947","P51178"
"80948","Q08548"
"80949","Q2RK59"
"80950","Q8CAE2"
"80951","Q164D0"
"80952","Q164D0"
"80953","Q164D0"
"80954","Q0E9G3"
"80955","Q164D0"
"80956","P03729"
"80957","Q1KKR7"
"80958","Q1KKR7"
"80959","O65570"
"80960","P49670"
"80961","Q6DEG4"
"80962","Q6DEG4"
"80963","Q6DEG4"
"80964","Q6CTF5"
"80965","Q71B07"
"80966","Q71B07"
"80967","Q8PH31"
"80968","Q9ZMW2"
"80969","Q24547"
"80970","Q24547"
"80971","Q24547"
"80972","Q24547"
"80973","Q24547"
"80974","C4K3R9"
"80975","Q6YRJ4"
"80976","Q9KLR1"
"80977","Q7U6V9"
"80978","O74314"
"80979","Q8UVC1"
"80980","O42596"
"80981","O70127"
"80982","Q752U3"
"80983","Q197A0"
"80984","Q7YU29"
"80985","A8ESP0"
"80986","Q9VDW6"
"80987","P17965"
"80988","Q7YU29"
"80989","B1L3X7"
"80990","C4XK86"
"80991","Q9Z173"
"80992","Q6FQU6"
"80993","Q2UDZ9"
"80994","O54963"
"80995","O54963"
"80996","O54963"
"80997","Q9UKT9"
"80998","Q9UKT9"
"80999","P15620"
"81000","P15620"
"81001","P15620"
"81002","P15620"
"81003","P15620"
"81004","P15620"
"81005","P15620"
"81006","P15620"
"81007","P15620"
"81008","P15620"
"81009","P15620"
"81010","P15620"
"81011","P15620"
"81012","P15620"
"81013","P15620"
"81014","P15620"
"81015","P15620"
"81016","P15620"
"81017","P15620"
"81018","P42283"
"81019","Q99PV8"
"81020","Q99PV8"
"81021","Q6PD29"
"81022","Q6PD29"
"81023","Q6PD29"
"81024","Q6PD29"
"81025","Q6PD29"
"81026","Q6PD29"
"81027","Q6PD29"
"81028","Q6PD29"
"81029","Q9MZK6"
"81030","Q11J82"
"81031","Q11J82"
"81032","O60291"
"81033","Q9VN93"
"81034","Q9VN93"
"81035","O82637"
"81036","Q9NY30"
"81037","Q9H0J4"
"81038","Q9H0J4"
"81039","Q9H0J4"
"81040","Q9H0J4"
"81041","Q9H0J4"
"81042","Q9H0J4"
"81043","Q9H0J4"
"81044","Q9H0J4"
"81045","Q9H0J4"
"81046","Q9H0J4"
"81047","Q9H0J4"
"81048","Q7Z5P9"
"81049","Q7Z5P9"
"81050","Q7Z5P9"
"81051","Q7Z5P9"
"81052","Q7Z5P9"
"81053","Q7Z5P9"
"81054","Q7Z5P9"
"81055","Q7Z5P9"
"81056","Q7Z5P9"
"81057","Q7Z5P9"
"81058","Q7Z5P9"
"81059","Q7Z5P9"
"81060","Q7Z5P9"
"81061","Q7Z5P9"
"81062","Q7Z5P9"
"81063","Q7Z5P9"
"81064","Q7Z5P9"
"81065","Q7Z5P9"
"81066","Q7Z5P9"
"81067","Q7Z5P9"
"81068","Q7Z5P9"
"81069","Q7Z5P9"
"81070","Q7Z5P9"
"81071","Q7Z5P9"
"81072","Q7Z5P9"
"81073","Q7Z5P9"
"81074","Q7Z5P9"
"81075","Q7Z5P9"
"81076","Q7Z5P9"
"81077","Q7Z5P9"
"81078","Q7Z5P9"
"81079","Q7Z5P9"
"81080","Q7Z5P9"
"81081","Q7Z5P9"
"81082","Q7Z5P9"
"81083","Q7Z5P9"
"81084","Q7Z5P9"
"81085","Q7Z5P9"
"81086","Q7Z5P9"
"81087","Q7Z5P9"
"81088","Q7Z5P9"
"81089","Q7Z5P9"
"81090","Q7Z5P9"
"81091","Q7Z5P9"
"81092","Q7Z5P9"
"81093","Q7Z5P9"
"81094","Q7Z5P9"
"81095","Q7Z5P9"
"81096","Q7Z5P9"
"81097","Q7Z5P9"
"81098","Q7Z5P9"
"81099","Q7Z5P9"
"81100","Q7Z5P9"
"81101","Q7Z5P9"
"81102","Q7Z5P9"
"81103","Q7Z5P9"
"81104","Q7Z5P9"
"81105","Q7Z5P9"
"81106","Q7Z5P9"
"81107","Q7Z5P9"
"81108","Q7Z5P9"
