target_id,X329775_L2,X329775_L1,log2fc,padj,up_ID,acc,evalue
TRINITY_DN56227_c0_g1_i1,14,8,NA,NA,sp|C7EXK4|AT8A2_BOVIN,C7EXK4,5.75E-45
TRINITY_DN27683_c0_g1_i1,14,8,NA,NA,sp|Q969X1|LFG3_HUMAN,Q969X1,1.96E-22
TRINITY_DN30766_c1_g1_i4,14,8,-4.918031063,3.99E-05,sp|Q9FF55|PDI14_ARATH,Q9FF55,3.38E-64
TRINITY_DN11920_c0_g1_i3,14,8,NA,NA,sp|Q4V8V2|NUD17_DANRE,Q4V8V2,4.87E-51
TRINITY_DN24323_c0_g1_i3,14,8,NA,NA,sp|Q92462|PUB1_SCHPO,Q92462,1.99E-45
TRINITY_DN29812_c0_g1_i1,14,10,-6.556222632,1.70E-10,sp|Q8N8A6|DDX51_HUMAN,Q8N8A6,2.01E-66
TRINITY_DN16966_c0_g1_i1,14,11,NA,NA,sp|O43296|ZN264_HUMAN,O43296,2.13E-22
TRINITY_DN7419_c0_g1_i2,14,11,-5.625976797,1.55E-07,sp|Q8C863|ITCH_MOUSE,Q8C863,6.69E-41
TRINITY_DN24643_c0_g1_i1,14,11,-5.520539391,1.37E-07,sp|Q943Z6|SRP19_ARATH,Q943Z6,2.85E-25
TRINITY_DN27201_c0_g1_i1,14,11,-6.436303365,6.63E-10,sp|Q6NPC9|BIN3D_ARATH,Q6NPC9,1.12E-32
TRINITY_DN16334_c0_g1_i2,14,12,NA,NA,sp|Q8BHN3|GANAB_MOUSE,Q8BHN3,0
TRINITY_DN11290_c0_g1_i1,14,13,-6.074403668,2.01E-08,sp|Q5R2J2|G3P_PELSI,Q5R2J2,1.57E-145
TRINITY_DN16942_c0_g1_i15,14,13,-4.080246117,0.024582473,sp|P34120|PSA7_DICDI,P34120,2.59E-102
TRINITY_DN29427_c0_g2_i3,14,13,NA,NA,sp|Q29M42|C2D1_DROPS,Q29M42,7.55E-126
TRINITY_DN3724_c0_g2_i1,14,13,-5.594304575,1.98E-07,sp|Q8H100|AGD8_ARATH,Q8H100,2.24E-32
TRINITY_DN10587_c0_g3_i9,14,13,NA,NA,sp|P13709|FSH_DROME,P13709,5.43E-77
TRINITY_DN2029_c0_g2_i1,14,14,-6.118983274,2.22E-08,sp|Q8CGC6|RBM28_MOUSE,Q8CGC6,9.54E-21
TRINITY_DN19382_c1_g1_i4,14,14,-4.983139784,0.025229191,sp|F4ILR7|DEXH1_ARATH,F4ILR7,7.23E-118
TRINITY_DN27819_c0_g1_i2,14,14,-4.631297015,0.042445933,sp|Q0IXP9|AARE1_ORYSJ,Q0IXP9,8.70E-50
TRINITY_DN49002_c0_g1_i1,14,15,NA,NA,sp|Q9P203|BTBD7_HUMAN,Q9P203,1.91E-30
TRINITY_DN12342_c0_g2_i1,14,15,-5.52223741,5.63E-07,sp|E2JA31|DDAF_ENTAG,E2JA31,1.06E-45
TRINITY_DN7731_c1_g1_i4,14,15,-4.547232644,8.24E-05,sp|P62878|RBX1_MOUSE,P62878,2.44E-55
TRINITY_DN52594_c0_g1_i1,14,15,-6.033977687,6.18E-08,sp|P43333|RU2A_ARATH,P43333,3.44E-51
TRINITY_DN21162_c0_g1_i1,14,15,NA,NA,sp|Q8NFA0|UBP32_HUMAN,Q8NFA0,5.24E-40
TRINITY_DN9119_c0_g1_i2,14,16,-5.074065707,1.19E-05,sp|P48223|CH10_CLOTH,P48223,5.76E-22
TRINITY_DN27199_c0_g1_i1,14,16,NA,NA,sp|Q16875|F263_HUMAN,Q16875,1.91E-61
TRINITY_DN30385_c0_g1_i3,14,16,-6.224228843,8.30E-08,sp|Q9Z1F9|SAE2_MOUSE,Q9Z1F9,2.96E-118
TRINITY_DN5479_c0_g3_i1,14,17,-5.786413087,3.13E-07,sp|A4IJ21|MNS1_XENTR,A4IJ21,2.11E-22
TRINITY_DN124_c0_g1_i5,14,17,-6.066502362,6.08E-08,sp|Q6PBF0|RL8_XENTR,Q6PBF0,3.93E-125
TRINITY_DN22735_c0_g2_i1,14,18,-5.022053139,2.74E-05,sp|Q8S340|PPA22_ARATH,Q8S340,3.21E-82
TRINITY_DN9776_c0_g1_i6,14,18,-4.803885292,1.94E-04,sp|Q8L518|CK2_ARATH,Q8L518,2.12E-36
TRINITY_DN3403_c0_g2_i1,14,19,-6.406115237,4.13E-08,sp|Q9S281|SERB_STRCO,Q9S281,3.13E-57
TRINITY_DN9988_c0_g2_i1,14,19,-4.816403578,1.69E-04,sp|Q75HJ0|RH37_ORYSJ,Q75HJ0,1.11E-141
TRINITY_DN16649_c0_g1_i2,14,19,-4.698376318,5.04E-04,sp|Q54XK2|SC61A_DICDI,Q54XK2,0
TRINITY_DN12422_c0_g1_i2,14,20,-5.952890533,3.13E-07,sp|Q118F4|TAL_TRIEI,Q118F4,3.05E-21
TRINITY_DN13993_c6_g1_i1,14,20,-6.149249445,1.04E-07,sp|Q43292|RL372_ARATH,Q43292,4.41E-29
TRINITY_DN1697_c0_g1_i4,14,20,-4.430762422,3.14E-04,sp|Q4P257|EFGM_USTMA,Q4P257,0
TRINITY_DN20586_c0_g1_i1,14,23,-5.43737621,7.04E-06,sp|A0NXQ8|C3HPD_LABAI,A0NXQ8,1.02E-128
TRINITY_DN7005_c0_g1_i7,14,26,-5.085118108,5.79E-05,sp|Q86KU2|SYVC_DICDI,Q86KU2,0
TRINITY_DN3808_c0_g1_i3,14,27,-5.068395528,7.83E-05,sp|P34743|BTG1_CHICK,P34743,4.35E-35
TRINITY_DN3138_c0_g1_i3,14,29,NA,NA,sp|Q38931|FKB62_ARATH,Q38931,3.85E-24
TRINITY_DN33531_c0_g1_i1,14,30,-6.020546533,2.25E-06,sp|Q7ZWS1|DUS3L_XENLA,Q7ZWS1,4.99E-130
TRINITY_DN7812_c0_g1_i2,14,55,NA,NA,sp|Q8WUA2|PPIL4_HUMAN,Q8WUA2,3.12E-132
TRINITY_DN299_c0_g1_i7,15,3,-7.195573768,3.34E-11,sp|P51414|RL261_ARATH,P51414,4.81E-32
TRINITY_DN13803_c0_g2_i4,15,5,-5.449252926,6.20E-07,sp|Q8VDP6|CDIPT_MOUSE,Q8VDP6,2.62E-41
TRINITY_DN658_c0_g1_i4,15,5,-5.664534706,8.25E-08,sp|A3E4D8|CALM_PROMN,A3E4D8,6.79E-100
TRINITY_DN2081_c1_g2_i3,15,6,-4.916035112,0.006094187,sp|Q9DEX3|CATD_CLUHA,Q9DEX3,1.03E-70
TRINITY_DN7895_c0_g1_i14,15,6,NA,NA,sp|P28178|PK2_DICDI,P28178,2.19E-60
TRINITY_DN22578_c0_g1_i1,15,6,-4.709645459,1.57E-05,sp|Q09500|CTNS_CAEEL,Q09500,1.65E-35
TRINITY_DN2522_c0_g1_i3,15,6,NA,NA,sp|Q84MB6|DIOX2_ARATH,Q84MB6,3.83E-33
TRINITY_DN11317_c0_g1_i3,15,7,-5.191935318,1.99E-06,sp|P40911|EF1A_AJECG,P40911,0
TRINITY_DN21711_c1_g1_i16,15,8,-3.045187384,0.015943838,sp|P31582|RAF2A_ARATH,P31582,1.88E-64
TRINITY_DN8034_c0_g1_i2,15,8,-5.992341724,8.86E-09,sp|Q9SIC9|PP178_ARATH,Q9SIC9,2.12E-45
TRINITY_DN489_c0_g1_i7,15,10,-6.260263044,3.52E-09,sp|P24724|HSP90_THEPA,P24724,0
TRINITY_DN26360_c0_g1_i1,15,10,NA,NA,sp|O15118|NPC1_HUMAN,O15118,1.28E-30
TRINITY_DN19121_c0_g2_i1,15,10,NA,NA,sp|H2QII6|RBP2_PANTR,H2QII6,9.39E-29
TRINITY_DN18077_c0_g1_i1,15,10,-6.490299459,1.41E-09,sp|Q9H0A0|NAT10_HUMAN,Q9H0A0,0
TRINITY_DN56932_c0_g1_i1,15,11,NA,NA,sp|Q61140|BCAR1_MOUSE,Q61140,2.57E-48
TRINITY_DN7012_c0_g1_i4,15,11,NA,NA,sp|Q96S16|JMJD8_HUMAN,Q96S16,1.76E-27
TRINITY_DN7789_c0_g1_i4,15,12,NA,NA,sp|Q9FN03|UVR8_ARATH,Q9FN03,3.55E-30
TRINITY_DN11145_c1_g1_i1,15,12,-5.407011956,7.69E-07,sp|Q8I5R7|SYP_PLAF7,Q8I5R7,0
TRINITY_DN1526_c0_g1_i5,15,12,-5.561455649,1.37E-05,sp|Q4HXF6|PPID_GIBZE,Q4HXF6,1.10E-48
TRINITY_DN13519_c1_g1_i5,15,13,NA,NA,sp|Q8NHH1|TTL11_HUMAN,Q8NHH1,2.56E-49
TRINITY_DN3407_c0_g1_i3,15,13,-6.472554023,8.33E-09,sp|Q84XU2|PPP5_ARATH,Q84XU2,3.62E-169
TRINITY_DN10604_c0_g1_i5,15,13,NA,NA,sp|P0DKX0|ZN728_HUMAN,P0DKX0,3.86E-57
TRINITY_DN4104_c0_g1_i2,15,13,-5.442592889,2.29E-06,sp|Q2TBI4|TRAP1_BOVIN,Q2TBI4,8.66E-149
TRINITY_DN59129_c0_g1_i1,15,13,-6.946022601,9.70E-11,sp|O77302|RS10_LUMRU,O77302,4.08E-28
TRINITY_DN13832_c0_g2_i1,15,14,-4.569606419,6.41E-05,sp|P49079|AKH1_MAIZE,P49079,5.42E-84
TRINITY_DN9288_c0_g1_i4,15,14,NA,NA,sp|Q2YDD4|S39AB_BOVIN,Q2YDD4,1.48E-37
TRINITY_DN18919_c0_g1_i1,15,15,-4.238326669,2.91E-04,sp|Q84MD8|FHYRK_ARATH,Q84MD8,6.08E-38
TRINITY_DN3128_c0_g1_i7,15,15,NA,NA,sp|Q94516|AT5F1_DROME,Q94516,3.32E-81
TRINITY_DN17127_c0_g1_i7,15,16,-4.336627,3.83E-04,sp|Q6P8D9|UBC12_XENTR,Q6P8D9,2.57E-59
TRINITY_DN41405_c0_g1_i1,15,16,-5.695172928,4.40E-07,sp|Q1ZXD9|Y8017_DICDI,Q1ZXD9,1.31E-28
TRINITY_DN6734_c0_g1_i1,15,16,-5.954347292,1.63E-07,sp|Q9NVU7|SDA1_HUMAN,Q9NVU7,2.45E-100
TRINITY_DN24555_c1_g1_i2,15,18,NA,NA,sp|Q8SPR7|PLCD4_PIG,Q8SPR7,5.09E-38
TRINITY_DN4771_c0_g1_i10,15,19,NA,NA,sp|Q5EAR5|TRPT1_DANRE,Q5EAR5,1.89E-45
TRINITY_DN9032_c1_g1_i1,15,20,-5.815462612,1.27E-06,sp|Q6PAV2|HERC4_MOUSE,Q6PAV2,7.52E-65
TRINITY_DN403_c0_g1_i5,15,22,-5.616218519,4.45E-06,sp|Q9VK89|TRM1_DROME,Q9VK89,3.86E-98
TRINITY_DN201_c0_g1_i2,15,22,-5.536374257,4.35E-05,sp|Q9LT78|RD21C_ARATH,Q9LT78,7.32E-69
TRINITY_DN3158_c0_g1_i2,15,22,-5.734569406,7.57E-06,sp|Q9JJY4|DDX20_MOUSE,Q9JJY4,5.72E-73
TRINITY_DN13180_c0_g1_i2,15,22,NA,NA,sp|Q5R514|UMPS_PONAB,Q5R514,1.83E-150
TRINITY_DN34477_c0_g1_i1,15,22,-4.770919133,8.64E-05,sp|Q94650|ARF1_PLAFA,Q94650,3.25E-32
TRINITY_DN985_c0_g1_i2,15,22,NA,NA,sp|Q8TAD8|SNIP1_HUMAN,Q8TAD8,1.36E-43
TRINITY_DN2977_c0_g1_i2,15,23,-5.856200967,1.52E-06,sp|Q71VM4|IMA1A_ORYSJ,Q71VM4,3.25E-33
TRINITY_DN7850_c0_g1_i1,15,23,-5.03930608,5.34E-05,sp|Q5ZKI2|DPH2_CHICK,Q5ZKI2,3.80E-43
TRINITY_DN8556_c0_g1_i2,15,24,-5.630865232,3.89E-06,sp|Q94AU2|SEC22_ARATH,Q94AU2,2.23E-34
TRINITY_DN20260_c0_g1_i1,15,25,NA,NA,sp|Q8K0C9|GMDS_MOUSE,Q8K0C9,0
TRINITY_DN614_c0_g1_i4,15,25,-5.638490196,6.64E-06,sp|Q962U1|RL13_SPOFR,Q962U1,1.31E-52
TRINITY_DN11587_c0_g3_i1,15,25,-5.377379356,1.37E-05,sp|Q9Z735|RIBD_CHLPN,Q9Z735,1.49E-55
TRINITY_DN33347_c0_g1_i1,15,25,NA,NA,sp|P52590|NU107_RAT,P52590,0
TRINITY_DN1947_c0_g1_i2,15,41,NA,NA,sp|Q7SYR1|OSGEP_XENLA,Q7SYR1,4.38E-152
TRINITY_DN30590_c0_g1_i1,16,6,-6.12637867,9.33E-09,sp|P32331|YMC1_YEAST,P32331,6.78E-26
TRINITY_DN11082_c0_g1_i12,16,7,NA,NA,sp|O94269|UBP3_SCHPO,O94269,2.26E-40
TRINITY_DN9352_c0_g2_i1,16,7,NA,NA,sp|Q95SX7|RTBS_DROME,Q95SX7,1.07E-26
TRINITY_DN46800_c0_g1_i1,16,8,NA,NA,sp|Q0V9R3|DI3L2_XENTR,Q0V9R3,1.14E-24
TRINITY_DN1148_c0_g1_i7,16,9,-6.209834809,9.14E-09,sp|Q9S9Z8|14311_ARATH,Q9S9Z8,3.95E-108
TRINITY_DN7967_c0_g1_i3,16,9,-5.425014943,3.27E-06,sp|F4I0P8|VP35B_ARATH,F4I0P8,0
TRINITY_DN2811_c1_g1_i6,16,9,NA,NA,sp|Q7Z340|ZN551_HUMAN,Q7Z340,3.43E-50
TRINITY_DN16828_c0_g1_i1,16,9,NA,NA,sp|Q8R0M8|MOT5_MOUSE,Q8R0M8,3.88E-24
TRINITY_DN31538_c0_g1_i1,16,10,-6.504635699,2.38E-09,sp|Q8W4D0|CPY71_ARATH,Q8W4D0,0
TRINITY_DN26699_c0_g1_i1,16,11,NA,NA,sp|Q5R7T5|RNF41_PONAB,Q5R7T5,2.21E-34
TRINITY_DN3862_c0_g1_i8,16,12,-4.219258716,5.62E-04,sp|P35129|UBC2_CAEEL,P35129,3.25E-53
TRINITY_DN2951_c0_g1_i2,16,12,-4.867590684,1.37E-05,sp|O77302|RS10_LUMRU,O77302,5.76E-33
TRINITY_DN6879_c0_g1_i1,16,12,-5.595746847,9.14E-07,sp|Q28677|S12A4_RABIT,Q28677,2.77E-165
TRINITY_DN11607_c0_g1_i3,16,13,-4.828447002,2.01E-05,sp|Q75IM9|IVD_ORYSJ,Q75IM9,9.20E-71
TRINITY_DN15436_c0_g2_i1,16,13,-4.433427253,9.83E-04,sp|Q0DB53|RH52A_ORYSJ,Q0DB53,5.70E-67
TRINITY_DN11598_c0_g1_i5,16,14,NA,NA,sp|O15910|RIR2_TRYBB,O15910,7.44E-160
TRINITY_DN4077_c0_g3_i2,16,15,-5.729548526,1.42E-06,sp|Q75JD5|PCKA_DICDI,Q75JD5,0
TRINITY_DN9262_c1_g2_i3,16,15,-4.88340472,3.30E-05,sp|Q96PP9|GBP4_HUMAN,Q96PP9,3.15E-48
TRINITY_DN55788_c0_g1_i1,16,15,-5.958374651,3.98E-07,sp|O94653|BMS1_SCHPO,O94653,1.48E-83
TRINITY_DN10656_c0_g1_i4,16,15,NA,NA,sp|Q9P2J5|SYLC_HUMAN,Q9P2J5,0
TRINITY_DN7751_c0_g1_i1,16,15,-6.220963828,2.79E-08,sp|Q5XJ56|DTWD1_DANRE,Q5XJ56,1.04E-32
TRINITY_DN17137_c0_g2_i2,16,16,NA,NA,sp|Q8N587|ZN561_HUMAN,Q8N587,1.43E-25
TRINITY_DN670_c0_g1_i1,16,16,-6.550454291,6.09E-09,sp|Q8MPF7|RSSA_TOXGO,Q8MPF7,4.27E-105
TRINITY_DN458_c0_g1_i3,16,17,-6.379860866,1.09E-07,sp|P26182|ACT_ACHBI,P26182,0
TRINITY_DN6610_c0_g1_i1,16,17,-6.172541458,8.92E-08,sp|P54408|TCPG_TETPY,P54408,0
TRINITY_DN30_c2_g1_i1,16,18,-6.756583203,5.37E-09,sp|P32232|CBS_RAT,P32232,5.95E-122
TRINITY_DN814_c0_g1_i7,16,20,-3.204821252,0.013405997,sp|P35684|RL3_ORYSJ,P35684,3.02E-161
TRINITY_DN5198_c0_g1_i2,16,20,-4.640615282,1.48E-04,sp|Q03392|PCNA_SCHPO,Q03392,2.32E-32
TRINITY_DN45606_c0_g1_i1,16,20,-4.285307881,4.47E-04,sp|Q9DBE8|ALG2_MOUSE,Q9DBE8,6.19E-99
TRINITY_DN54215_c0_g1_i1,16,20,NA,NA,sp|Q9XZC8|SEM2A_SCHGR,Q9XZC8,3.89E-105
TRINITY_DN3723_c0_g3_i4,16,20,-5.007589651,3.81E-05,sp|Q9M5L0|RL35_EUPES,Q9M5L0,2.84E-34
TRINITY_DN9674_c0_g1_i18,16,21,-4.077872925,0.001280515,sp|Q41396|VATE_SPIOL,Q41396,7.40E-31
TRINITY_DN14699_c0_g1_i1,16,21,-5.985644772,4.68E-07,sp|Q09305|AAR2_CAEEL,Q09305,5.61E-53
TRINITY_DN4508_c0_g1_i14,16,21,NA,NA,sp|Q0WW26|COPG_ARATH,Q0WW26,0
TRINITY_DN8287_c1_g1_i1,16,22,NA,NA,sp|Q0VD51|RNF13_BOVIN,Q0VD51,5.74E-40
TRINITY_DN10230_c0_g5_i1,16,22,-5.497621092,7.75E-06,sp|Q0VCK0|PUR9_BOVIN,Q0VCK0,0
TRINITY_DN7_c0_g1_i1,16,23,-5.806060391,1.74E-06,sp|Q9DG68|RLA0_RANSY,Q9DG68,1.55E-87
TRINITY_DN3966_c0_g1_i1,16,25,NA,NA,sp|Q10569|CPSF1_BOVIN,Q10569,0
TRINITY_DN4595_c0_g1_i2,16,29,NA,NA,sp|A0JMD2|LST2_DANRE,A0JMD2,4.88E-63
TRINITY_DN6919_c0_g2_i1,16,35,-3.188592471,0.034649443,sp|O00909|ARF1_DICDI,O00909,2.31E-104
TRINITY_DN27683_c0_g1_i4,16,38,NA,NA,sp|Q6P6R0|LFG1_RAT,Q6P6R0,3.80E-49
TRINITY_DN11119_c0_g2_i1,17,6,-5.358899767,2.16E-06,sp|P0CT84|RL12B_SCHPO,P0CT84,1.19E-75
TRINITY_DN10226_c0_g1_i1,17,6,-2.995293101,0.022372519,sp|Q50KB1|SEP2_EMIHU,Q50KB1,1.05E-28
TRINITY_DN10477_c0_g2_i5,17,8,NA,NA,sp|Q5R816|ABHEB_PONAB,Q5R816,7.80E-44
TRINITY_DN14604_c0_g1_i3,17,9,NA,NA,sp|Q6PCJ9|PPT2A_XENLA,Q6PCJ9,3.09E-28
TRINITY_DN483_c0_g1_i2,17,10,-5.094550118,0.002904672,sp|Q23716|EF2_CRYPV,Q23716,0
TRINITY_DN1144_c2_g1_i2,17,10,NA,NA,sp|Q15696|U2AFM_HUMAN,Q15696,8.43E-69
TRINITY_DN6032_c0_g1_i3,17,10,NA,NA,sp|Q80X82|SYMPK_MOUSE,Q80X82,6.15E-21
TRINITY_DN14244_c0_g1_i4,17,10,-5.797783619,4.49E-07,sp|Q38772|CDC2A_ANTMA,Q38772,2.16E-34
TRINITY_DN20691_c0_g1_i3,17,11,NA,NA,sp|B9RAJ0|DNPEP_RICCO,B9RAJ0,3.46E-110
TRINITY_DN22547_c0_g1_i6,17,11,NA,NA,sp|P18406|CYR61_MOUSE,P18406,6.43E-46
TRINITY_DN48398_c0_g1_i1,17,11,NA,NA,sp|Q80YV4|PANK4_MOUSE,Q80YV4,4.87E-47
TRINITY_DN10649_c0_g1_i2,17,11,-4.335724422,4.82E-04,sp|A7RM20|EIF3I_NEMVE,A7RM20,2.05E-64
TRINITY_DN814_c0_g1_i11,17,12,-6.25987901,1.62E-08,sp|P35684|RL3_ORYSJ,P35684,0
TRINITY_DN26674_c0_g1_i6,17,13,NA,NA,sp|Q63486|RRAGA_RAT,Q63486,1.59E-129
TRINITY_DN6919_c0_g2_i4,17,14,-4.830278498,6.10E-05,sp|O00909|ARF1_DICDI,O00909,8.82E-104
TRINITY_DN56265_c0_g1_i1,17,14,-6.328980742,1.80E-08,sp|Q54N38|UCHL5_DICDI,Q54N38,2.90E-60
TRINITY_DN24837_c0_g1_i2,17,14,-6.769016908,1.41E-09,sp|Q0CY48|DBP9_ASPTN,Q0CY48,1.40E-58
TRINITY_DN1424_c1_g1_i1,17,16,NA,NA,sp|O00233|PSMD9_HUMAN,O00233,2.41E-50
TRINITY_DN236_c0_g1_i7,17,17,NA,NA,sp|P51814|ZNF41_HUMAN,P51814,1.77E-59
TRINITY_DN13080_c1_g3_i2,17,18,NA,NA,sp|A9ULZ2|BIR7B_XENLA,A9ULZ2,5.56E-35
TRINITY_DN4849_c0_g1_i11,17,18,-4.941334332,4.17E-05,sp|Q53P98|SIPL2_ORYSJ,Q53P98,2.29E-41
TRINITY_DN4576_c0_g2_i2,17,19,-6.611115729,1.90E-08,sp|Q00004|SRP68_CANLF,Q00004,1.62E-26
TRINITY_DN34846_c0_g1_i2,17,19,-4.9237904,4.15E-05,sp|Q54RJ1|CNRB_DICDI,Q54RJ1,4.38E-46
TRINITY_DN25574_c0_g1_i4,17,20,-4.712669717,1.08E-04,sp|P43510|CPR6_CAEEL,P43510,1.17E-56
TRINITY_DN6812_c0_g1_i6,17,20,NA,NA,sp|Q8NDX5|PHC3_HUMAN,Q8NDX5,1.51E-21
TRINITY_DN12658_c0_g2_i1,17,21,-4.985039823,7.10E-05,sp|Q5ZMS3|IF2G_CHICK,Q5ZMS3,0
TRINITY_DN11592_c0_g1_i1,17,23,-5.899214092,1.61E-06,sp|Q84WL9|AP2S_ARATH,Q84WL9,6.50E-57
TRINITY_DN22701_c0_g1_i1,17,23,NA,NA,sp|Q3SWY8|ZUFSP_BOVIN,Q3SWY8,3.00E-66
TRINITY_DN5663_c0_g1_i5,17,24,-5.507524404,1.46E-05,sp|Q5R5T8|SVOP_PONAB,Q5R5T8,1.61E-33
TRINITY_DN3760_c0_g1_i2,17,24,NA,NA,sp|Q1LWG4|PCAT1_DANRE,Q1LWG4,1.37E-22
TRINITY_DN4502_c1_g1_i4,17,28,NA,NA,sp|O95619|YETS4_HUMAN,O95619,7.89E-93
TRINITY_DN15403_c0_g1_i1,17,30,-5.674695611,1.09E-05,sp|Q9SP08|RRP41_ARATH,Q9SP08,1.09E-44
TRINITY_DN10727_c0_g1_i2,17,109,NA,NA,sp|Q5XGG2|TRUB2_XENTR,Q5XGG2,9.39E-58
TRINITY_DN888_c0_g1_i2,18,1,NA,NA,sp|Q5ZJX1|AB17C_CHICK,Q5ZJX1,1.02E-157
TRINITY_DN3960_c0_g1_i2,18,5,-6.413088963,1.60E-08,sp|O64642|URT1_ARATH,O64642,1.72E-35
TRINITY_DN3170_c0_g1_i1,18,5,NA,NA,sp|Q92890|UFD1_HUMAN,Q92890,2.60E-77
TRINITY_DN24788_c0_g1_i2,18,7,-4.143534878,0.001542962,sp|A8WE67|KBP_DANRE,A8WE67,1.45E-34
TRINITY_DN7443_c0_g1_i7,18,8,NA,NA,sp|P49018|GPI8_YEAST,P49018,2.76E-93
TRINITY_DN9063_c0_g1_i1,18,8,-4.709722801,6.95E-05,sp|Q1LUA8|EI3EB_DANRE,Q1LUA8,6.65E-79
TRINITY_DN699_c0_g1_i2,18,9,NA,NA,sp|Q4R6F8|TCPB_MACFA,Q4R6F8,0
TRINITY_DN43626_c0_g1_i1,18,9,-5.620181568,5.77E-07,sp|Q9UT44|PROA_SCHPO,Q9UT44,1.92E-123
TRINITY_DN3730_c0_g2_i1,18,9,NA,NA,sp|Q9V818|MTH3_DROME,Q9V818,6.64E-32
TRINITY_DN10243_c0_g1_i7,18,9,NA,NA,sp|Q28719|PTGR1_RABIT,Q28719,1.89E-81
TRINITY_DN16583_c0_g2_i1,18,10,NA,NA,sp|P47856|GFPT1_MOUSE,P47856,6.38E-107
TRINITY_DN31857_c0_g1_i2,18,10,-5.642438644,5.35E-07,sp|P21872|PUR2_CHICK,P21872,1.04E-37
TRINITY_DN17227_c0_g1_i4,18,11,NA,NA,sp|Q8N3R9|MPP5_HUMAN,Q8N3R9,1.23E-82
TRINITY_DN2874_c0_g2_i2,18,13,NA,NA,sp|Q15937|ZNF79_HUMAN,Q15937,7.95E-31
TRINITY_DN8009_c0_g1_i2,18,14,-4.970292317,2.63E-05,sp|Q96LU5|IMP1L_HUMAN,Q96LU5,2.12E-29
TRINITY_DN3723_c0_g2_i4,18,14,NA,NA,sp|Q9M5L0|RL35_EUPES,Q9M5L0,2.45E-38
TRINITY_DN133_c0_g1_i6,18,14,NA,NA,sp|Q00537|CDK17_HUMAN,Q00537,0
TRINITY_DN27109_c0_g2_i1,18,15,-6.823384212,3.28E-09,sp|Q8R2N2|UTP4_MOUSE,Q8R2N2,2.30E-34
TRINITY_DN6451_c0_g1_i1,18,15,NA,NA,sp|Q3UHD6|SNX27_MOUSE,Q3UHD6,0
TRINITY_DN1360_c0_g1_i5,18,15,-4.858743866,7.57E-05,sp|Q8LPJ4|AB2E_ARATH,Q8LPJ4,0
TRINITY_DN12902_c0_g2_i3,18,16,NA,NA,sp|Q1JQC6|SIR4_BOVIN,Q1JQC6,9.77E-100
TRINITY_DN14207_c0_g1_i2,18,17,-5.849085103,2.15E-06,sp|P36105|RL14A_YEAST,P36105,4.78E-23
TRINITY_DN15350_c0_g1_i3,18,18,-5.406477144,6.08E-06,sp|Q8GYX8|DNJ10_ARATH,Q8GYX8,3.31E-47
TRINITY_DN20396_c0_g2_i2,18,18,NA,NA,sp|Q0P5F9|AL8A1_BOVIN,Q0P5F9,0
TRINITY_DN320_c1_g1_i2,18,18,-7.374484726,3.13E-10,sp|P36183|ENPL_HORVU,P36183,0
TRINITY_DN20978_c0_g2_i2,18,19,NA,NA,sp|A4FV72|PPIE_BOVIN,A4FV72,3.05E-150
TRINITY_DN7308_c0_g1_i1,18,20,-6.019544528,8.44E-07,sp|Q9C5M0|DTC_ARATH,Q9C5M0,1.72E-82
TRINITY_DN7423_c0_g1_i2,18,21,NA,NA,sp|Q1HQF8|KTAP2_AEDAE,Q1HQF8,2.22E-36
TRINITY_DN865_c0_g3_i1,18,22,-6.232951458,2.77E-07,sp|P46793|RS15A_DICDI,P46793,1.61E-65
TRINITY_DN13520_c0_g1_i1,18,23,-4.136981542,0.002581039,sp|Q03392|PCNA_SCHPO,Q03392,1.79E-24
TRINITY_DN13093_c0_g1_i3,18,23,-6.072209951,9.27E-07,sp|P39197|PTAS_PARDE,P39197,9.84E-53
TRINITY_DN5428_c0_g1_i3,18,25,NA,NA,sp|P41925|RYL2_YARLI,P41925,4.72E-24
TRINITY_DN7242_c0_g1_i2,18,27,-5.696099357,8.83E-06,sp|Q54GI9|PHB1_DICDI,Q54GI9,2.59E-101
TRINITY_DN890_c0_g1_i18,18,28,NA,NA,sp|Q3MI05|PPGB_BOVIN,Q3MI05,1.04E-157
TRINITY_DN7618_c0_g1_i3,18,28,NA,NA,sp|Q9CS74|ECD_MOUSE,Q9CS74,2.85E-21
TRINITY_DN4077_c0_g1_i1,18,29,-6.320709822,8.06E-07,sp|Q56X76|RH39_ARATH,Q56X76,1.85E-58
TRINITY_DN9338_c0_g1_i2,18,32,NA,NA,sp|Q01968|OCRL_HUMAN,Q01968,0
TRINITY_DN10259_c0_g2_i7,18,62,NA,NA,sp|A0JPE9|GLPK5_DANRE,A0JPE9,4.11E-149
TRINITY_DN6209_c0_g1_i5,18,103,NA,NA,sp|Q62717|CAPS1_RAT,Q62717,0
TRINITY_DN29850_c0_g1_i1,19,7,NA,NA,sp|Q5EA45|FXRD1_BOVIN,Q5EA45,7.13E-50
TRINITY_DN706_c0_g1_i7,19,7,NA,NA,sp|Q6DDK3|DOXA1_XENLA,Q6DDK3,1.40E-28
TRINITY_DN764_c0_g1_i6,19,10,-5.843189285,3.83E-07,sp|Q17770|PDI2_CAEEL,Q17770,2.71E-59
TRINITY_DN24326_c0_g1_i1,19,11,-5.446988902,5.02E-06,sp|Q54NQ9|SFXN_DICDI,Q54NQ9,2.30E-44
